;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_6189;0.99;0.59;1.18;0.55;1.01;1.57;1.80;0.58;0.64;1;1;1;1;1;2;1;2;1;;49.504;137.46;440.621;62.377;252.206;18.862;150.475;21.031;407.538;1.951
Model_6190;0.97;0.75;1.71;0.76;1.74;1.09;1.82;0.73;1.06;2;1;1;1;1;1;1;1;2;;66.413;122.068;319.45;44.289;143.535;29.343;123.812;21.669;317.969;2.454
Model_6191;0.54;0.58;1.27;1.12;1.56;1.05;1.17;0.92;0.54;2;1;1;1;2;1;2;2;2;;99.111;176.393;473.489;68.178;139.875;19.169;210.416;18.161;573.68;2.411
Model_6192;0.59;0.55;1.16;0.60;1.63;1.14;1.16;1.10;0.78;2;2;1;1;2;2;2;1;2;;88.569;162.724;440.062;54.202;123.143;29.235;163.657;14.123;416.721;2.32
Model_6193;0.87;0.56;0.96;0.65;1.65;0.83;1.33;0.87;0.62;1;2;2;1;2;1;2;2;2;;60.787;174.73;597.78;68.88;114.862;31.549;189.866;16.787;492.503;2.118
Model_6194;0.85;0.77;1.04;0.73;1.89;1.18;1.73;1.14;0.54;1;2;2;1;1;2;1;2;1;;74.683;153.211;606.877;76.656;102.922;23.219;157.426;14.966;561.252;2.448
Model_6195;0.58;0.73;1.40;0.71;1.04;1.35;1.32;0.56;0.93;1;1;2;2;1;2;2;2;2;;84.269;169.338;366.465;46.91;273.325;24.686;158.482;24.292;412.437;2.369
Model_6196;0.81;0.79;1.22;1.14;1.80;1.30;1.49;1.06;0.44;1;1;2;2;2;1;1;2;2;;75.766;165.754;577.424;77.875;125.844;17.256;169.192;17.488;725.845;2.49
Model_6197;0.98;0.89;1.01;1.01;1.38;0.92;1.44;1.08;0.86;2;1;2;2;2;2;2;1;2;;56.012;201.512;585.927;57.548;180.91;26.637;168.433;16.205;489.266;2.688
Model_6198;0.82;0.78;0.86;0.56;1.21;1.10;1.27;0.57;0.59;1;1;2;2;1;1;1;1;1;;65.487;230.831;699.546;65.602;197.604;27.42;201.536;22.01;567.214;2.478
Model_6199;0.57;0.69;0.83;1.11;1.26;1.68;1.15;0.80;0.79;1;1;1;2;1;2;1;1;2;;83;223.495;673.653;57.32;168.644;16.048;182.973;19.76;553.14;2.184
Model_6200;0.92;0.88;1.49;0.85;1.24;1.59;1.49;1.10;0.49;1;1;1;1;1;1;2;2;2;;64.525;172.327;452.575;77.747;236.828;18.878;167.887;16.7;634.399;2.71
Model_6201;0.82;0.82;0.90;1.16;1.06;0.89;1.26;1.14;1.03;2;1;2;2;2;1;1;1;2;;60.28;205.166;554.132;49.545;217.779;21.917;145.857;15.144;519.982;2.365
Model_6202;0.78;0.81;0.94;0.63;1.86;1.01;1.49;1.03;0.79;2;2;2;1;2;1;2;1;2;;74.141;190.066;662.949;55.708;99.928;32.484;168.964;15.871;468.248;2.532
Model_6203;1.18;0.72;0.93;0.87;1.19;1.46;1.25;0.51;1.02;2;2;2;1;2;1;1;2;1;;44.722;189.369;514.136;47.044;187.972;22.489;141.671;24.775;485.283;2.085
Model_6204;0.51;0.98;1.41;1.03;1.60;1.01;1.07;0.87;0.52;2;1;1;2;2;2;2;2;2;;108.641;242.942;508.58;74.022;162.897;22.534;176.853;22.096;659.21;3.302
Model_6205;1.07;0.64;1.15;0.81;1.23;1.14;1.02;0.48;1.04;2;2;2;1;1;2;2;2;2;;51.356;169.283;399.309;45.245;198.911;25.747;125.109;26.382;448.581;2.036
Model_6206;0.89;0.84;1.13;0.89;1.65;1.10;1.64;0.47;1.02;1;2;2;1;2;2;2;2;1;;66.409;158.858;466.948;47.617;133.4;27.068;138.966;25.912;406.192;2.515
Model_6207;0.56;0.99;0.98;0.58;1.10;0.82;1.85;0.96;0.70;2;2;1;2;2;1;2;1;2;;104.823;176.676;649.369;60.106;237.967;35.264;161.33;16.83;455.241;2.953
Model_6208;0.87;0.61;0.96;1.12;1.69;1.48;1.04;0.92;0.97;1;1;2;2;2;2;1;2;1;;65.228;183.573;589.423;52.129;114.323;20.453;140.674;18.113;490.208;2.007
Model_6209;1.02;1.02;0.84;0.70;1.31;1.62;1.24;0.87;0.65;2;1;1;2;1;1;1;1;2;;54.23;276.837;827.176;67.727;192.016;19.201;189.205;18.744;597.648;3.022
Model_6210;0.73;0.88;1.65;0.88;1.24;1.70;1.41;0.67;0.62;1;2;2;1;2;1;2;1;1;;80.116;181.742;384.157;67.097;250.706;16.458;183.663;22.75;490.894;2.784
Model_6211;0.72;0.65;1.33;0.65;1.83;0.92;1.52;0.81;0.80;1;1;1;1;2;1;1;2;1;;78.754;140.96;406.949;54.567;109.305;32.702;152.398;19.373;360.113;2.368
Model_6212;1.18;0.67;1.23;0.79;1.49;1.31;1.76;0.70;1.01;2;1;2;2;1;2;2;1;1;;48.539;139.964;412.354;47.432;155.835;26.139;133.751;21.12;360.162;2.104
Model_6213;0.53;0.98;1.11;1.06;1.88;1.35;1.18;0.67;0.63;2;1;1;2;1;2;1;2;2;;107.927;244.249;614.524;68.959;119.398;19.407;177.697;24.96;571.427;3.151
Model_6214;0.80;1.00;1.24;0.78;1.82;1.29;1.55;0.50;0.61;1;1;2;1;1;2;1;2;1;;80.447;184.945;536.248;68.225;127.421;22.995;163.405;25.541;529.11;2.964
Model_6215;0.91;0.86;0.82;0.59;1.36;1.01;1.41;0.44;0.52;1;1;1;2;1;2;1;1;2;;66.331;224.789;795.334;74.146;167.013;27.302;190.311;24.321;649.694;2.691
Model_6216;0.44;0.65;1.64;0.56;1.62;1.63;1.62;0.68;0.98;2;1;2;2;2;2;1;2;1;;130.998;124.426;313.144;47.667;144.118;22.733;129.067;22.838;315.019;2.49
Model_6217;0.75;0.63;1.22;0.53;1.39;1.53;1.54;0.64;0.73;1;2;2;1;1;2;1;1;2;;71.251;148.406;429.663;54.016;162.727;22.022;161.17;20.985;377.599;2.224
Model_6218;0.72;0.62;1.04;0.89;1.26;0.93;1.11;0.83;0.68;1;2;1;1;2;2;2;1;1;;68.821;203.533;514.84;64.518;194.728;26.103;201.21;18.525;484.664;2.228
Model_6219;0.43;0.76;1.63;0.98;1.57;0.83;1.78;0.73;1.01;1;1;1;1;2;1;1;1;1;;138.364;129.509;332.624;47.677;161.486;26.652;132.658;23.248;327.246;2.65
Model_6220;1.10;0.83;1.16;1.17;1.61;1.69;1.25;0.50;0.44;1;1;1;1;1;1;1;2;1;;53.118;219.492;624.16;77.127;155.473;16.25;193.372;26.934;789.049;2.561
Model_6221;0.46;0.69;1.22;0.78;1.88;0.85;1.77;0.99;0.47;1;1;1;1;2;1;2;2;1;;130.664;119.827;496.67;79.323;101.578;25.97;134.353;17.357;577.713;2.425
Model_6222;1.01;0.72;1.45;0.64;1.80;0.83;1.22;1.16;0.74;2;2;2;1;2;2;2;2;1;;58.793;170.744;411.587;59.491;125.799;35.693;173.878;14.999;411.196;2.626
Model_6223;1.13;0.65;1.24;0.88;1.49;0.86;1.44;0.85;0.48;1;2;2;1;2;2;1;2;1;;47.568;157.428;509.126;81.668;157.815;24.3;175.748;18.729;621.786;2.221
Model_6224;0.54;0.63;1.57;0.86;1.89;0.87;1.39;0.93;0.97;2;2;2;1;2;1;2;1;1;;111.379;133.164;340.795;49.129;112.877;28.361;132.964;18.838;345.266;2.466
Model_6225;1.13;0.77;1.19;0.57;1.18;1.06;1.29;0.56;0.74;2;1;1;2;2;1;2;2;2;;48.063;192.934;466.804;55.232;232.735;31.229;184.427;22.877;452.986;2.457
Model_6226;1.02;0.69;0.92;1.10;1.25;1.29;1.29;1.13;0.71;1;2;2;2;2;1;1;2;2;;49.699;215.128;630.439;64.171;198.809;20.138;200.509;14.626;522.254;2.178
Model_6227;0.69;1.02;1.32;1.17;1.46;1.36;1.54;0.97;0.62;2;1;1;2;2;2;1;2;1;;89.475;195.697;519.78;69.279;194.206;18.285;170.878;19.913;541.051;3.033
Model_6228;0.95;0.57;1.04;0.70;1.25;1.31;1.16;0.56;0.87;1;1;1;1;1;1;1;1;1;;55.029;174.242;454.495;50.752;184.409;24.819;154.322;23.389;450.165;1.946
Model_6229;0.74;0.97;1.03;0.52;1.38;1.01;1.73;0.66;0.66;1;1;2;2;2;1;1;2;2;;84.401;176.197;605.001;59.989;178.273;33.177;160.788;21.131;460.064;2.892
Model_6230;0.69;0.74;1.47;1.01;1.06;1.43;1.13;1.07;0.45;2;2;2;2;1;1;2;2;1;;76.496;214.356;455.59;76.963;288.821;16.908;213.21;16.584;692.049;2.57
Model_6231;1.14;0.66;1.31;0.83;1.43;1.42;1.82;0.83;0.86;2;2;1;2;1;2;2;1;2;;49.176;137.052;414.683;55.424;170.211;23.557;144.892;18.494;353.1;2.155
Model_6232;0.99;0.61;1.12;0.57;1.73;1.19;1.77;0.73;0.99;2;1;1;2;1;1;2;2;2;;58.149;136.84;438.301;44.329;110.406;29.417;127.184;19.765;352.604;1.99
Model_6233;1.00;0.90;1.18;0.56;1.72;0.85;1.55;0.89;0.88;2;2;2;1;2;1;2;2;2;;59.433;171.688;474.429;49.682;133.07;36.121;152.289;18.278;419.515;2.73
Model_6234;0.46;0.96;1.01;0.99;1.66;1.34;1.54;0.74;0.56;1;2;2;1;1;2;1;2;2;;127.601;202.816;659.428;71.579;135.908;18.097;172.867;23.213;601.965;3.007
Model_6235;1.01;0.71;0.89;1.12;1.70;1.06;1.07;0.90;1.03;1;1;1;1;1;1;2;2;2;;55.491;194.613;629.827;50.278;105.809;23.035;140.025;18.388;517.656;2.119
Model_6236;1.06;0.61;1.48;0.58;1.57;0.93;1.73;0.54;0.48;2;2;1;2;2;1;1;1;1;;52.945;107.646;392.271;79.22;132.01;27.386;129.132;23.444;516.107;2.181
Model_6237;0.88;0.99;1.08;0.63;1.70;1.71;1.02;0.80;0.89;1;2;2;2;2;2;2;2;2;;61.661;223.807;576.091;51.492;137.966;23.023;142.461;20.481;510.239;2.937
Model_6238;0.59;0.83;1.57;1.05;1.90;1.11;1.22;0.51;0.96;2;2;1;1;1;2;1;2;1;;104.027;159.706;367.683;52.01;122.826;25.544;137.045;28.232;394.551;2.797
Model_6239;0.47;0.99;1.52;1.22;1.16;0.86;1.54;0.74;0.47;1;1;2;2;2;1;2;2;1;;129.721;174.096;461.842;71.734;274.572;19.986;157.356;24.461;671.6;3.06
Model_6240;1.09;0.86;1.41;1.20;1.82;1.34;1.15;0.74;0.80;1;1;2;1;2;1;2;1;2;;56.437;195.412;453.592;61.166;139.696;21.442;168.308;22.861;453.033;2.723
Model_6241;0.84;0.90;1.04;0.89;1.34;1.14;1.00;0.42;0.49;1;2;1;2;1;1;2;2;2;;65.882;286.611;647.283;78.064;204.026;20.001;196.155;26.663;753.429;2.786
Model_6242;1.13;0.63;1.31;0.75;1.71;1.10;1.22;0.84;0.73;1;2;2;2;1;2;2;1;1;;49.975;167.41;438.589;63.732;131.094;28.12;179.358;19.013;419.834;2.331
Model_6243;0.51;0.76;1.16;0.92;1.12;1.13;1.26;1.05;0.75;2;1;2;2;1;1;2;1;1;;97.827;201.362;480.293;60.42;243.26;24.388;189.823;16.449;464.357;2.565
Model_6244;0.98;0.56;0.95;0.99;1.77;1.32;1.64;0.62;0.70;2;2;2;1;1;1;2;2;1;;55.189;155.566;607.002;64.975;103.429;20.337;166.184;22.192;411.766;1.886
Model_6245;0.46;0.75;1.66;1.19;1.00;1.12;1.23;0.87;0.79;1;2;1;1;2;1;1;2;1;;106.907;191.586;347.547;56.688;335.942;21.07;192.307;20.248;427.622;2.605
Model_6246;0.92;0.84;1.58;1.15;1.39;0.94;1.58;0.68;0.53;2;1;1;2;2;2;2;1;1;;64.126;153.426;422.404;72.189;198.991;21.397;164.108;23.085;563.286;2.627
Model_6247;0.91;0.96;1.08;0.98;1.20;1.11;1.10;1.03;0.91;1;2;1;1;1;2;1;1;2;;56.625;229.715;551.579;54.405;233.303;26.353;149.254;17.412;527.967;2.847
Model_6248;0.50;0.97;1.10;0.54;1.72;1.51;1.54;0.71;0.79;2;2;1;2;1;1;2;1;2;;111.871;186.907;540.351;50.721;125.541;24.789;159.218;21.888;438.405;3.028
Model_6249;0.60;0.93;0.94;0.67;1.22;1.23;1.01;1.04;0.76;1;2;1;2;1;1;2;2;1;;81.45;262.637;648.175;58.68;210.677;27.855;167.165;16.609;559.702;2.896
Model_6250;0.52;0.72;1.27;1.11;1.09;1.64;1.72;0.76;0.85;1;1;2;2;1;2;2;1;2;;99.249;155.576;425.32;54.236;245.906;17.078;161.998;21.051;387.413;2.307
Model_6251;0.83;0.64;1.39;0.71;1.07;0.81;1.66;0.97;0.93;2;2;2;2;2;1;1;1;2;;63.54;148.929;366.527;47.98;255.469;29.688;148.047;15.673;362.006;2.095
Model_6252;0.68;0.97;1.66;0.85;1.69;1.31;1.22;0.58;0.53;2;1;1;1;1;1;2;2;1;;89.96;200.583;423.523;72.641;147.533;19.618;170.1;25.73;584.26;3.152
Model_6253;0.64;0.60;1.20;1.09;1.89;1.08;1.21;0.47;0.73;2;1;1;2;1;1;2;2;1;;93.958;166.2;464.814;61.129;103.406;22.279;180.308;28.486;424.852;2.302
Model_6254;0.55;0.82;1.31;0.81;1.88;1.36;1.10;1.01;0.98;2;1;1;1;2;2;2;2;2;;99.154;169.642;422.178;48.865;115.999;26.203;127.58;18.678;431.152;2.766
Model_6255;0.92;0.71;1.08;1.04;1.18;1.45;1.11;0.77;0.56;2;2;1;1;2;1;2;1;2;;55.326;236.096;567.485;71.413;238.28;15.508;225.993;20.502;630.136;2.411
Model_6256;1.14;0.64;1.36;0.98;1.02;1.47;1.11;1.11;0.69;1;2;2;2;1;2;1;1;2;;43.547;204.641;431.093;65.891;302.919;18.527;212.718;14.942;484.866;2.286
Model_6257;0.79;0.81;1.53;0.66;1.90;1.54;1.03;0.89;0.74;1;2;1;2;2;2;2;1;2;;71.613;190.056;402.841;58.574;119.154;22.816;165.871;19.619;425.024;2.871
Model_6258;1.05;0.97;1.07;0.96;1.87;1.51;1.66;0.45;0.70;1;1;2;2;1;1;2;1;1;;59.052;184.217;607.266;66.588;119.055;19.521;168.862;25.36;461.107;2.861
Model_6259;0.44;0.93;1.32;0.85;1.82;1.27;1.19;0.48;0.56;2;1;2;1;2;1;2;1;1;;125.874;216.895;505.478;70.148;123.426;20.544;179.058;27.965;587.043;3.237
Model_6260;0.75;0.97;1.52;0.79;1.33;1.39;1.12;0.80;0.69;1;1;2;1;1;2;1;1;1;;75.469;223.639;426.863;62.794;227.652;23.111;178.404;21.097;481.993;3.137
Model_6261;0.70;0.87;0.91;1.09;1.45;1.19;1.60;1.08;0.88;2;2;2;2;2;2;2;1;2;;77.483;193.924;627.942;55.74;147.946;23.472;165.921;16.132;483.558;2.628
Model_6262;0.95;0.68;1.63;0.58;1.75;1.47;1.48;1.08;0.46;1;1;2;1;1;2;1;1;2;;61.329;128.381;390.387;79.748;120.086;23.072;149.743;15.771;564.991;2.416
Model_6263;0.46;1.03;1.26;1.03;1.78;1.44;1.18;1.04;0.75;1;2;1;2;1;2;1;1;2;;113.461;228.154;513.809;62.414;138.152;21.143;161.351;19.646;477.347;3.371
Model_6264;1.19;0.91;0.88;1.02;1.39;0.91;1.17;0.77;0.85;2;2;2;2;1;1;1;2;2;;45.466;243.978;688.237;58.487;167.017;25.8;167.424;20.436;570.175;2.7
Model_6265;0.73;0.88;1.39;0.54;1.75;1.04;1.62;0.67;0.43;2;1;1;2;1;2;1;2;1;;90.924;138.254;477.781;77.237;126.389;24.878;141.455;23.153;660.046;2.844
Model_6266;0.85;0.81;0.80;0.82;1.63;1.67;1.83;0.64;0.55;1;1;1;1;2;2;1;2;2;;75.805;167.468;827.827;74.833;117.897;16.946;165.202;21.782;558.679;2.577
Model_6267;0.63;1.05;0.94;0.67;1.71;0.99;1.20;1.07;0.88;1;2;2;2;2;2;2;2;1;;84.394;236.449;690.012;55.964;122.923;33.359;153.714;16.985;528.757;3.038
Model_6268;0.46;0.74;1.48;0.60;1.63;1.09;1.16;0.47;0.96;1;2;2;2;2;2;2;1;2;;117.467;152.784;351.161;45.283;141.319;30.596;132.369;27.519;387.185;2.701
Model_6269;0.65;0.83;0.92;0.75;1.54;1.16;1.33;0.61;0.43;1;2;2;1;1;2;2;2;1;;96.133;217.053;732.594;82.469;143.605;19.732;192.544;23.73;783.623;2.619
Model_6270;1.04;0.66;0.88;0.79;1.61;1.64;1.61;0.46;0.67;2;2;1;1;1;1;1;1;1;;52.515;172.625;669.688;66.328;119.496;17.268;175.55;24.863;453.508;2.083
Model_6271;1.04;0.83;1.11;1.20;1.69;1.31;1.61;1.12;0.76;2;2;2;1;1;1;1;2;1;;56.451;179.698;552.534;63.16;140.598;20.943;173.002;16.044;445.277;2.61
Model_6272;0.77;0.68;0.96;1.22;1.51;1.62;1.61;0.72;0.95;1;1;2;1;1;1;1;2;1;;70.662;167.649;550.238;51.036;134.737;18.043;150.878;21.533;432.681;2.115
Model_6273;0.48;0.70;1.04;1.28;1.53;1.11;1.06;0.45;0.55;1;2;2;1;1;2;1;2;2;;116.689;237.128;591.328;64.24;149.411;16.977;221.742;29.203;641.318;2.497
Model_6274;0.60;0.80;1.18;0.77;1.63;1.41;1.44;1.16;0.75;2;1;2;1;1;2;2;2;1;;93.137;177.507;490.549;59.589;139.851;23.553;172.704;15.404;424.586;2.668
Model_6275;1.11;0.97;1.48;0.61;1.52;1.33;1.15;0.80;1.07;2;1;2;2;2;1;1;1;2;;56.661;172.249;377.883;46.491;181.303;29.665;119.414;20.678;425.978;2.876
Model_6276;0.71;0.97;1.52;0.68;1.57;1.21;1.16;0.67;0.46;1;2;2;1;2;1;1;1;2;;86.875;215.074;471.186;75.982;162.938;21.282;161.384;23.67;680.776;3.183
Model_6277;0.71;0.63;1.13;0.58;1.27;1.63;1.85;0.41;0.97;2;1;2;2;1;2;1;2;1;;74.726;137.795;411.254;42.354;171.476;22.08;130.647;26.36;345.439;2.01
Model_6278;0.59;0.72;1.52;0.71;1.63;1.53;1.70;0.91;0.71;2;1;2;2;2;2;2;2;2;;97.497;131.69;376.808;60.555;139.439;20.904;151.544;18.189;377.72;2.554
Model_6279;0.92;0.57;1.48;0.83;1.50;1.03;1.78;0.79;0.60;2;1;2;1;2;1;1;1;1;;59.679;114.982;382.807;71.623;148.329;24.68;138.736;18.681;422.253;2.151
Model_6280;1.16;0.57;0.85;1.08;1.30;0.90;1.19;0.79;0.55;1;2;1;1;1;1;2;2;1;;39.725;221.181;710.646;72.025;177.38;21.573;233.565;19.021;632.696;1.948
Model_6281;1.09;0.58;0.91;1.23;1.73;1.37;1.73;0.55;0.63;1;1;1;1;1;1;2;1;2;;48.811;154.363;659.65;64.77;109.216;16.568;167.408;24.026;470.213;1.941
Model_6282;1.09;0.69;1.33;0.80;1.40;0.87;1.39;0.45;0.87;2;1;1;2;1;1;2;1;1;;52.878;157.892;405.265;53.974;180.66;29.215;159.423;26.326;398.445;2.295
Model_6283;1.09;0.69;1.62;0.53;1.90;0.84;1.19;1.16;0.77;2;2;1;2;2;1;2;1;1;;55.609;157.3;364.483;54.842;115.167;37.994;165.033;14.88;380.596;2.611
Model_6284;0.50;0.85;1.41;0.54;1.04;1.29;1.69;0.89;0.96;1;1;2;1;2;2;2;1;2;;102.578;158.278;376.816;49.088;275.297;28.578;152.654;18.126;381.29;2.633
Model_6285;0.61;0.96;0.91;1.17;1.08;0.92;1.51;0.46;0.56;1;2;1;1;1;1;1;2;1;;96.882;226.864;754.333;70.114;265.147;20.722;187.181;26.353;618.773;2.993
Model_6286;0.44;0.86;1.29;1.18;1.03;0.86;1.24;0.65;0.69;2;1;2;2;1;2;1;2;2;;115.642;221.597;467.313;61.979;298.426;22.761;199.978;24.67;491.155;2.82
Model_6287;0.76;0.88;1.37;1.15;1.40;1.57;1.04;0.54;0.52;1;1;2;1;2;1;1;1;2;;72.561;246.444;513.138;71.395;202.897;15.334;199.283;26.328;667.039;2.822
Model_6288;0.76;0.70;0.97;1.17;1.63;1.67;1.90;1.02;0.64;2;2;1;2;2;2;1;2;1;;78.74;148.585;611.563;66.824;127.161;14.378;154.773;16.074;453.429;2.226
Model_6289;0.72;0.95;1.67;0.77;1.53;1.30;1.22;1.14;0.51;2;2;1;1;1;2;2;1;1;;84.392;204.139;422.857;74.82;173.945;20.428;172.567;17.219;606.497;3.162
Model_6290;1.07;0.84;0.91;0.71;1.82;1.01;1.91;0.51;0.86;1;1;1;1;1;1;1;1;2;;54.99;160.673;640.935;54.062;98.39;30.527;151.112;23.244;430.944;2.489
Model_6291;0.50;0.63;1.67;0.81;1.30;1.07;1.39;1.05;0.83;1;1;2;1;1;1;1;2;1;;103.891;145.848;324.899;54.34;212.186;27.228;161.35;15.911;355.773;2.489
Model_6292;0.66;0.67;1.12;0.85;1.23;0.85;1.75;1.16;1.04;2;1;1;1;1;2;2;1;2;;76.7;149.645;416.735;44.893;184.442;26.746;133.224;13.756;376.201;2.087
Model_6293;0.59;1.05;1.35;1.05;1.27;1.13;1.20;1.18;0.70;2;1;2;2;2;1;2;1;2;;94.761;238.074;492.87;65.65;243.484;24.34;177.811;17.19;503.125;3.246
Model_6294;0.44;0.88;1.26;0.69;1.33;1.68;1.58;0.87;1.02;1;1;2;1;2;1;2;1;2;;114.706;160.424;414.072;42.908;183.413;22.245;140.353;20.035;399.36;2.74
Model_6295;1.06;0.74;0.89;1.10;1.20;1.60;1.50;0.55;0.49;1;2;1;1;2;1;2;2;1;;49.239;195.92;700.648;75.145;217.602;14.57;191.862;24.34;682.656;2.381
Model_6296;0.45;0.70;1.11;0.81;1.32;1.19;1.62;1.09;0.66;1;2;2;1;2;2;1;1;1;;117.84;160.11;500.309;64.371;176.24;23.799;168.108;15.134;437.763;2.45
Model_6297;1.07;0.92;1.51;0.55;1.16;0.98;1.51;0.94;0.92;1;2;2;2;2;2;2;2;2;;53.453;174.776;376.807;48.416;269.407;34.574;160.469;17.469;407.314;2.757
Model_6298;0.90;1.05;1.60;1.22;1.45;1.12;1.26;0.92;0.74;1;2;1;2;1;1;1;2;1;;64.443;217.967;429.161;64.403;216.716;23.351;173.148;20.692;458.492;3.077
Model_6299;0.46;0.88;1.18;0.90;1.20;1.38;1.60;0.90;0.72;1;1;1;1;2;2;1;1;1;;116.632;180.611;495.128;60.778;224.031;21.323;173.667;19.311;430.026;2.826
Model_6300;0.51;0.82;1.36;0.87;1.16;1.60;1.37;0.64;0.92;1;1;1;2;2;1;2;1;1;;100.414;175.602;396.755;50.699;241.354;20.447;160.424;23.94;419.83;2.608
Model_6301;0.59;0.84;1.15;1.15;1.42;1.09;1.34;1.08;0.79;2;2;2;1;2;1;1;1;2;;90.952;200.167;508.076;59.319;181.664;23.211;175.668;17.134;467;2.703
Model_6302;1.17;1.03;0.83;0.75;1.43;1.24;1.45;0.56;0.81;1;2;1;1;2;2;2;1;2;;47.632;237.026;754.514;60.022;151.863;27.172;173.993;22.118;554.67;2.885
Model_6303;0.60;0.78;1.44;0.88;1.10;1.31;1.60;0.66;0.54;2;1;2;2;2;2;1;1;1;;96.216;153.795;417.682;71.923;265.136;18.075;166.463;22.23;535.337;2.542
Model_6304;1.10;1.01;1.05;0.61;1.11;1.46;1.78;0.98;0.88;2;2;2;2;1;2;1;1;1;;50.173;185.705;593.003;52.206;246.275;26.238;160.78;16.727;452.697;2.843
Model_6305;0.55;0.87;1.17;0.96;1.39;1.59;1.06;0.69;1.01;1;2;1;1;2;2;1;1;2;;88.739;190.553;445.907;48.602;179.226;21.12;129.039;23.636;473.389;2.7
Model_6306;0.86;0.79;1.38;1.25;1.06;0.85;1.71;0.66;0.73;1;1;2;1;1;1;2;1;2;;60.736;162.36;429.639;60.3;289.882;22.158;175.971;22.762;410.19;2.497
Model_6307;0.62;0.84;0.96;0.64;1.81;1.21;1.71;1.11;1.00;1;2;2;1;2;2;2;1;1;;89.646;166.505;586.367;45.718;97.769;29.753;141.855;15.267;423.495;2.539
Model_6308;1.10;1.01;1.14;0.69;1.86;1.28;1.59;1.09;0.91;2;2;2;1;2;1;2;1;2;;56.209;182.788;533.559;52.975;122.373;29.791;151.285;16.448;443.09;2.905
Model_6309;0.82;0.82;1.48;1.24;1.14;1.16;1.01;1.01;0.86;2;2;2;2;2;1;2;1;2;;64.875;208.748;403.761;56.94;284.978;21.97;167.343;18.231;479.657;2.644
Model_6310;0.64;0.88;1.51;0.63;1.41;1.35;1.85;0.53;0.55;1;1;2;2;1;1;2;1;1;;99.407;126.849;403.536;67.313;180.334;20.953;136.854;24.169;497.472;2.803
Model_6311;1.10;0.86;1.06;0.57;1.54;0.86;1.79;0.96;0.84;1;2;2;2;2;2;2;2;2;;52.348;161.841;536.437;52.515;147.516;35.521;153.638;16.503;414.345;2.598
Model_6312;0.47;0.68;0.98;0.67;1.11;1.43;1.40;0.46;0.97;1;1;2;1;2;1;1;2;2;;99.305;170.554;470.773;42.713;194.037;23.171;142.897;25.894;433.441;2.105
Model_6313;0.79;0.64;1.66;1.22;1.82;1.41;1.06;0.56;0.72;1;2;1;2;2;2;1;1;1;;75.449;164.953;372.499;60.381;124.604;17.824;180.191;26.822;419.523;2.445
Model_6314;0.89;0.93;0.80;0.95;1.17;1.40;1.83;0.97;0.47;1;1;1;2;1;2;2;2;2;;71.348;174.215;881.312;81.524;225.071;16.503;167.349;17.899;710.022;2.907
Model_6315;0.52;0.89;0.88;1.04;1.34;1.08;1.91;1.07;0.47;2;2;1;1;2;2;2;2;2;;122.886;152.41;740.388;77.272;179.854;18.514;151.053;17.099;676.812;2.869
Model_6316;0.53;1.03;0.87;1.22;1.02;0.93;1.01;0.63;0.44;1;1;1;1;2;1;2;1;2;;104.775;331.89;846.309;76.919;315.211;18.16;209.201;25.367;917.696;3.178
Model_6317;1.15;0.68;1.00;1.23;1.78;1.49;1.54;0.77;0.42;2;1;1;1;1;1;2;1;1;;49.881;160.315;681.343;76.447;119.014;16.165;181.065;20.736;774.942;2.148
Model_6318;0.60;1.04;0.82;0.84;1.09;1.34;1.30;0.88;0.66;2;1;1;2;2;2;2;2;2;;91.343;272.605;842.43;65.531;242.216;21.935;188.426;19.167;594.964;3.115
Model_6319;0.85;0.88;1.56;0.76;1.31;1.54;1.90;0.89;1.02;1;1;2;1;2;2;1;2;2;;67.864;139.706;356.66;45.204;221.16;24.598;138.488;19.002;351.291;2.668
Model_6320;1.09;0.59;1.47;1.01;1.76;1.50;1.19;0.90;0.68;2;1;2;2;2;1;1;1;2;;52.281;159.596;412.386;67.035;127.497;18.03;187.509;18.678;449.872;2.342
Model_6321;0.84;0.95;1.52;1.18;1.58;1.22;1.54;0.93;0.83;2;1;1;1;1;2;1;2;1;;69.868;173.383;417.655;59.36;174.461;23.392;164.305;19.994;404.945;2.915
Model_6322;0.72;0.77;1.02;1.22;1.07;1.06;1.58;1.15;0.73;2;1;2;2;2;2;2;2;1;;71.396;188.984;586.274;61.357;257.114;21.454;187.434;14.997;465.277;2.452
Model_6323;0.47;0.87;1.01;1.00;1.18;1.35;1.90;0.99;0.82;1;1;1;1;2;1;1;1;2;;112.835;164.115;575.371;55.836;206.558;21.745;157.368;17.547;425.228;2.717
Model_6324;0.49;0.71;1.51;0.96;1.45;1.43;1.20;1.03;1.03;1;2;1;2;2;1;1;1;2;;110.306;153.917;348.226;47.932;178.498;22.343;128.028;17.89;395.335;2.572
