;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_126;0.60;0.67;1.34;0.48;1.20;1.02;1.66;0.62;0.64;2;1;1;2;2;2;1;1;1;;91.652;138.899;395.557;57.273;203.549;31.562;156.041;20.723;411.969;2.36
Model_127;0.52;0.62;1.41;0.65;1.16;0.85;1.64;0.48;0.70;2;2;2;1;2;2;2;2;2;;101.555;137.218;366.889;57.26;218.324;31.15;157.372;24.44;370.936;2.272
Model_128;0.38;0.67;1.56;0.62;0.94;0.75;1.93;0.46;0.63;2;1;1;1;1;2;1;1;1;;135.926;123.624;323.364;59.776;305.413;32.567;137.809;24.153;385.644;2.342
Model_129;0.54;0.65;1.46;0.60;1.26;0.93;1.97;0.45;0.68;1;1;2;1;1;2;2;2;1;;103.9;114.843;357.401;57.653;193.859;31.455;129.801;24.918;352.031;2.28
Model_130;0.45;0.57;1.39;0.76;1.11;0.88;1.88;0.61;0.64;2;2;1;1;1;1;2;2;2;;116.772;121.551;367.505;63.263;224.077;27.383;135.506;21.338;380.163;2.208
Model_131;0.59;0.66;1.59;0.49;1.02;0.83;1.90;0.51;0.68;1;1;2;1;2;1;1;2;1;;91.583;123.738;319.617;53.724;278.281;35.157;139.377;22.361;354.684;2.26
Model_132;0.45;0.64;1.25;0.46;1.11;0.75;1.82;0.53;0.78;1;2;2;1;1;2;2;2;1;;113.502;135.965;392.11;52.624;211.836;36.218;143.526;22.256;334.452;2.237
Model_133;0.57;0.55;1.38;0.67;1.19;0.81;1.70;0.65;0.55;2;2;1;1;1;2;2;2;1;;93.652;121.206;379.733;71.14;196.673;29.351;142.076;20.06;448.995;2.206
Model_134;0.50;0.52;1.55;0.54;1.13;0.79;1.87;0.54;0.59;1;1;1;1;2;2;2;1;1;;104.533;108.325;316.956;63.682;216.76;33.151;123.283;21.448;378.944;2.207
Model_135;0.34;0.70;1.33;0.47;1.27;0.77;1.77;0.60;0.60;1;2;2;2;2;2;2;2;2;;147.156;129.698;396.789;56.699;179.102;37.168;142.511;21.731;425.472;2.596
Model_136;0.39;0.69;1.29;0.72;1.26;1.07;1.62;0.44;0.76;1;2;2;2;1;2;1;1;1;;133.224;147.918;406.64;54.924;187.819;27.279;159.109;26.748;363.77;2.466
Model_137;0.38;0.59;1.45;0.71;1.19;0.71;1.60;0.43;0.56;2;2;1;1;2;2;2;2;2;;137.141;127.851;361.087;67.252;201.52;29.809;153.49;26.205;450.144;2.411
Model_138;0.65;0.50;1.50;0.67;1.23;1.01;1.65;0.64;0.81;2;2;1;1;2;1;2;1;1;;80.615;129.028;331.612;52.268;200.352;28.659;142.527;20.729;311.89;2.067
Model_139;0.60;0.66;1.28;0.46;0.98;1.08;1.68;0.54;0.78;1;2;2;2;2;2;1;1;1;;84.27;150.202;389.849;51.343;267.355;31.046;158.5;21.789;361.781;2.188
Model_140;0.41;0.65;1.55;0.55;0.95;0.86;1.93;0.55;0.82;2;1;1;2;1;1;2;2;2;;120.771;132.023;316.446;47.048;293.582;32.364;141.71;22.339;316.065;2.22
Model_141;0.41;0.67;1.50;0.50;1.23;0.90;1.94;0.49;0.59;2;2;1;2;2;2;2;1;1;;132.906;111.483;345.843;59.62;197.824;32.842;124.882;23.508;402.67;2.429
Model_142;0.47;0.59;1.34;0.55;1.26;1.04;1.62;0.43;0.75;1;2;2;1;2;1;1;2;2;;110.803;135.235;372.566;51.226;181.372;29.903;150.586;25.809;339.983;2.29
Model_143;0.56;0.58;1.50;0.57;1.20;0.92;1.99;0.38;0.82;1;2;1;2;1;1;1;1;2;;94.913;118.603;327.517;48.333;206.161;31.441;125.717;26.36;292.291;2.119
Model_144;0.36;0.54;1.55;0.63;0.99;1.09;1.83;0.44;0.70;1;1;1;1;2;1;1;1;2;;136.106;123.867;311.458;55.614;268.096;26.028;138.419;24.971;334.724;2.231
Model_145;0.44;0.60;1.45;0.67;1.18;0.85;1.78;0.63;0.58;2;1;2;1;2;1;1;1;1;;121.697;119.084;362.232;66.875;207.89;29.336;137.914;20.974;422.66;2.357
Model_146;0.36;0.55;1.38;0.75;0.98;0.94;1.97;0.58;0.56;1;2;1;1;1;1;1;2;2;;139.777;114.238;361.988;67.637;261.021;24.578;121.532;21.592;420.069;2.219
Model_147;0.63;0.60;1.32;0.47;1.07;1.08;1.77;0.49;0.69;2;2;2;2;1;2;1;2;2;;82.571;133.071;379.348;53.479;233.089;29.945;146.646;22.706;362.385;2.117
Model_148;0.61;0.53;1.29;0.52;1.28;0.94;1.76;0.57;0.82;1;1;1;1;2;1;2;2;2;;84.254;128.049;372.175;47.355;169.195;32.119;134.917;21.797;316.79;2.058
Model_149;0.57;0.56;1.58;0.53;0.94;1.00;1.73;0.63;0.58;1;2;2;1;1;1;2;2;2;;88.499;125.315;315.488;63.757;297.989;28.351;145.478;19.331;413.564;2.153
Model_150;0.40;0.69;1.56;0.72;1.21;1.08;1.96;0.49;0.77;2;1;1;2;2;1;2;2;2;;134.794;121.298;334.389;54.074;218.964;27.267;136.365;25.537;316.331;2.441
Model_151;0.40;0.68;1.27;0.59;1.25;0.96;1.84;0.35;0.77;2;2;2;1;2;2;1;2;1;;132.011;132.74;400.289;50.361;182.151;31.274;142.203;27.756;335.866;2.379
Model_152;0.46;0.58;1.49;0.70;0.92;0.90;1.88;0.61;0.72;2;2;1;2;2;2;2;2;2;;107.339;132.004;332.179;57.203;302.524;28.678;143.817;20.814;337.473;2.092
Model_153;0.59;0.58;1.44;0.47;1.15;1.00;1.83;0.60;0.67;2;1;1;2;1;2;1;1;2;;89.86;121.533;347.864;55.382;214.775;31.825;136.699;20.371;358.424;2.208
Model_154;0.46;0.61;1.37;0.47;1.26;0.97;1.79;0.45;0.70;1;1;1;1;2;2;1;2;2;;115.472;124.097;365.068;51.513;180.717;32.813;139.333;24.629;348.407;2.33
Model_155;0.54;0.62;1.35;0.45;1.28;0.85;1.69;0.42;0.70;1;2;1;2;1;1;2;2;2;;99.761;131.245;373.716;52.4;177.25;35.517;148.256;25.011;359.477;2.293
Model_156;0.39;0.67;1.49;0.64;1.23;1.04;1.88;0.53;0.72;2;1;1;2;2;2;2;2;1;;135.782;122.907;349.079;55.763;205.13;28.964;139.339;24.177;340.744;2.431
Model_157;0.64;0.55;1.26;0.63;1.08;1.01;1.76;0.57;0.83;2;1;2;1;2;2;2;2;1;;76.839;137.124;385.302;49.828;222.124;29.289;142.871;21.851;332.525;1.953
Model_158;0.48;0.63;1.50;0.65;0.94;0.86;1.77;0.52;0.68;2;1;1;2;2;2;1;1;2;;106.375;135.591;337.274;58.632;302.555;30.371;153.499;22.807;372.551;2.194
Model_159;0.38;0.66;1.22;0.70;1.02;0.89;1.88;0.50;0.70;1;1;1;1;1;1;2;1;1;;132.869;135.643;417.24;57.407;242.624;29.042;146.428;24.041;362.09;2.275
Model_160;0.47;0.50;1.33;0.67;1.20;0.86;1.60;0.49;0.82;1;2;1;1;1;1;1;2;2;;107.908;135.195;358.593;49.928;189.292;29.251;143.066;24.517;329.342;2.085
Model_161;0.37;0.70;1.41;0.70;1.02;0.90;1.74;0.64;0.55;2;2;1;1;1;1;2;2;1;;141.011;134.715;383.758;67.691;269.876;27.338;149.615;21.484;478.009;2.486
Model_162;0.38;0.57;1.37;0.60;1.11;0.72;1.89;0.37;0.77;2;2;1;2;1;2;2;2;1;;133.899;125.266;352.787;51.11;215.878;32.395;134.402;27.051;306.183;2.22
Model_163;0.60;0.52;1.43;0.68;1.14;1.07;1.60;0.46;0.63;1;2;1;2;1;2;1;2;2;;84.516;129.832;355.537;64.413;215.731;25.219;155.032;24.631;399.575;2.128
Model_164;0.39;0.68;1.46;0.65;1.23;1.03;1.77;0.40;0.67;1;2;2;1;2;1;2;1;2;;135.717;128.639;361.151;57.768;203.232;27.971;147.187;26.831;379.141;2.46
Model_165;0.53;0.61;1.40;0.76;1.28;1.01;1.85;0.62;0.77;1;1;2;2;1;2;2;2;2;;101.876;125.552;371.028;56.208;187.638;27.764;139.745;22.073;322.636;2.229
Model_166;0.41;0.62;1.50;0.52;1.27;0.98;1.71;0.54;0.56;2;2;2;1;2;1;2;1;2;;129.655;118.996;348.848;62.966;183.72;29.295;139.419;22.601;434.233;2.458
Model_167;0.47;0.66;1.47;0.73;1.04;0.91;1.73;0.46;0.82;1;1;1;1;2;2;1;2;1;;108.727;140.818;346.948;51.554;266.076;29.024;153.528;25.684;341.642;2.269
Model_168;0.47;0.67;1.60;0.53;0.93;1.06;1.97;0.49;0.66;1;2;2;2;2;1;1;2;1;;112.492;124.015;313.544;56.216;313.827;28.948;136.53;22.908;363.184;2.276
Model_169;0.43;0.59;1.51;0.53;0.93;1.05;1.96;0.42;0.77;1;1;1;1;2;1;1;2;1;;114.867;127.19;318.278;49.122;291.723;29.377;135.285;24.813;304.082;2.119
Model_170;0.37;0.69;1.44;0.73;0.92;1.05;1.61;0.45;0.79;1;1;1;2;1;1;1;1;1;;129.322;156.732;354.825;52.94;312.84;26.63;169.662;25.981;370.311;2.36
Model_171;0.53;0.65;1.58;0.63;1.22;0.72;1.59;0.63;0.73;2;1;2;1;1;2;2;2;2;;100.783;137.096;334.005;55.187;218.474;33.788;159.517;21.588;356.774;2.387
Model_172;0.64;0.69;1.33;0.66;1.02;0.90;1.63;0.39;0.73;1;1;1;1;1;2;2;1;1;;81.755;152.165;393.462;55.753;267.505;30.564;168.072;25.833;374.166;2.267
Model_173;0.62;0.53;1.42;0.48;1.27;0.78;1.94;0.62;0.83;2;1;1;2;1;1;2;2;1;;84.394;119.21;340.944;50.456;180.516;34.699;123.699;20.336;287.728;2.079
Model_174;0.59;0.65;1.48;0.50;1.18;0.86;1.87;0.64;0.75;2;1;2;1;1;1;1;1;2;;91.905;125.557;346.319;50.192;218.741;34.92;139.077;20.251;326.353;2.278
Model_175;0.50;0.51;1.41;0.69;1.24;1.02;1.74;0.42;0.59;1;1;2;2;1;2;2;2;2;;106.185;114.565;359.868;67.16;181.175;25.098;136.38;25.993;403.841;2.168
Model_176;0.46;0.68;1.48;0.65;1.26;0.96;1.62;0.59;0.70;2;1;1;2;1;2;2;2;1;;116.854;139.112;361.468;58.008;201.685;30.383;159.881;22.929;377.413;2.473
Model_177;0.66;0.60;1.46;0.64;0.95;0.93;1.91;0.53;0.70;1;2;2;2;1;1;2;2;2;;76.098;129.436;345.705;58.227;293.748;29.518;142;22.1;349.411;2.012
Model_178;0.55;0.61;1.32;0.64;0.94;0.95;1.92;0.55;0.73;1;1;2;1;1;2;2;1;1;;91.672;133.231;379.164;55.507;281.966;29.607;142.954;21.774;336.077;2.038
Model_179;0.49;0.68;1.47;0.49;1.02;1.09;1.93;0.55;0.82;1;2;1;2;1;2;2;1;1;;105.883;132.685;339.655;50.178;267.241;30.813;141.545;22.084;321.214;2.278
Model_180;0.38;0.57;1.42;0.66;1.20;0.81;1.73;0.53;0.61;1;2;1;1;1;1;2;2;2;;135.405;122.576;358.572;63.389;195.693;30.101;142.643;23.279;401.359;2.373
Model_181;0.43;0.61;1.60;0.58;1.20;0.83;1.71;0.51;0.71;1;2;2;2;2;2;2;2;1;;121.412;126.097;318.709;55.057;215.35;33.176;147.344;23.807;342.833;2.401
Model_182;0.62;0.58;1.40;0.60;1.27;1.06;1.87;0.64;0.74;1;1;2;2;2;2;1;2;1;;86.303;121.737;365.677;55.762;185.967;29.546;134.683;20.655;325.961;2.177
Model_183;0.61;0.71;1.23;0.51;0.95;0.86;1.60;0.41;0.80;2;1;2;1;1;2;1;1;2;;83.174;161.059;417.311;46.696;277.43;33.671;165.732;24.604;390.528;2.24
Model_184;0.49;0.51;1.59;0.51;1.19;0.87;1.60;0.60;0.71;2;1;2;1;1;2;1;2;1;;103.908;124.893;309.937;53.639;208.358;33.465;147.38;20.888;335.756;2.263
Model_185;0.62;0.69;1.36;0.55;1.18;0.77;1.96;0.63;0.79;1;1;2;2;2;2;2;2;2;;88.081;127.414;379.713;49.748;212.875;34.951;137.123;20.807;326.391;2.293
Model_186;0.57;0.58;1.50;0.60;1.03;0.85;1.83;0.57;0.72;1;1;1;1;1;1;1;1;2;;89.339;127.718;332.277;55.187;261.188;31.723;142.259;21.347;337.19;2.131
Model_187;0.59;0.61;1.30;0.68;1.06;0.93;1.83;0.46;0.71;2;2;1;2;1;1;2;2;1;;88.606;133.475;391.295;58.371;238.169;28.933;146.629;24.352;354.032;2.077
Model_188;0.56;0.70;1.43;0.60;0.98;0.73;1.74;0.38;0.75;1;1;2;1;2;1;2;2;2;;93.948;143.454;359.681;51.892;288.261;33.153;158.98;25.81;352.414;2.295
Model_189;0.61;0.57;1.44;0.49;1.11;1.04;1.72;0.43;0.73;1;1;1;1;1;1;1;1;1;;84.313;129.468;343.436;51.529;228;30.635;146.386;24.552;335.297;2.15
Model_190;0.34;0.58;1.42;0.62;1.01;0.88;1.96;0.57;0.71;1;2;2;1;2;2;2;1;1;;142.688;123.692;345.608;55.145;254.764;30.632;132.334;21.76;328.6;2.282
Model_191;0.44;0.52;1.57;0.47;0.96;1.00;1.64;0.63;0.80;2;2;1;1;2;2;1;2;2;;107.172;137.419;300.808;50.096;280.28;31.145;148.191;19.668;316.755;2.115
Model_192;0.50;0.67;1.54;0.74;1.24;1.04;1.84;0.64;0.80;2;1;2;2;2;1;1;1;2;;108.637;127.877;342.613;53.909;213.313;28.083;142.503;22.022;321.872;2.365
Model_193;0.50;0.57;1.49;0.44;1.19;0.93;1.67;0.40;0.80;1;2;1;1;2;1;1;1;1;;103.207;129.371;325.518;53.899;206.536;33.507;143.007;25.724;313.724;2.248
Model_194;0.46;0.49;1.30;0.69;1.10;1.06;1.94;0.46;0.72;1;2;1;1;1;2;2;1;1;;110.308;122.713;370.229;56.708;208.767;26.171;126.937;24.195;318.542;1.992
Model_195;0.58;0.66;1.32;0.74;1.16;1.05;1.69;0.62;0.58;2;2;2;1;2;2;2;1;1;;95.29;136.737;417.905;68.459;216.237;24.751;155.262;21.547;462.144;2.284
Model_196;0.62;0.67;1.53;0.67;1.25;1.07;1.98;0.51;0.73;1;2;2;1;1;1;2;1;1;;90.658;118.691;346.686;56.69;207.972;28.37;133.505;23.715;332.069;2.293
Model_197;0.35;0.68;1.56;0.70;1.07;0.93;1.77;0.36;0.81;2;2;2;2;1;2;1;2;2;;144.474;136.606;326.536;50.616;259.911;29.117;150.273;28.291;330.928;2.416
Model_198;0.39;0.65;1.53;0.50;0.94;0.91;1.98;0.38;0.69;1;2;1;2;1;2;2;1;2;;129.942;123.966;318.883;52.115;294.404;32.582;135.392;25.172;342.261;2.258
Model_199;0.54;0.70;1.54;0.70;0.93;0.93;1.79;0.53;0.77;2;1;1;1;2;2;2;2;2;;95.833;143.374;335.613;53.771;320.854;29.502;159.285;23.331;347.949;2.268
Model_200;0.40;0.50;1.22;0.51;1.28;1.06;1.69;0.51;0.82;1;2;2;1;1;2;2;2;1;;128.579;131.986;380.558;46.583;157.584;29.831;136.159;23.455;318.133;2.121
Model_201;0.41;0.55;1.41;0.68;1.09;0.81;1.88;0.55;0.67;2;2;2;2;1;2;2;2;1;;125.2;121.491;353.324;60.424;227.408;30.043;134.09;22.328;352.447;2.219
Model_202;0.44;0.61;1.35;0.47;1.19;1.05;1.84;0.53;0.63;2;2;1;2;2;2;2;1;2;;120.596;121.348;372.973;56.712;194.536;29.914;135.339;22.13;384.241;2.328
Model_203;0.54;0.66;1.47;0.46;1.04;0.72;1.61;0.59;0.71;2;2;2;2;1;1;2;2;2;;96.569;145.385;347.002;51.932;263.883;37.194;163.205;20.876;368.424;2.33
Model_204;0.60;0.53;1.57;0.48;1.19;1.04;1.61;0.59;0.71;2;2;1;1;2;1;1;1;1;;85.356;127.279;316.986;53.2;211.07;30.816;148.931;20.93;341.192;2.219
Model_205;0.56;0.61;1.27;0.52;0.98;1.06;1.80;0.65;0.56;1;1;1;1;2;2;1;1;1;;94.391;128.119;403.794;64.96;260.805;27.134;140.95;19.196;449.617;2.175
Model_206;0.59;0.50;1.48;0.72;0.94;0.98;1.94;0.60;0.74;1;1;1;1;2;2;2;1;1;;80.52;127.222;329.265;56.625;286.756;27.254;132.944;20.439;313.129;1.889
Model_207;0.65;0.53;1.30;0.58;1.20;0.95;1.74;0.51;0.80;2;2;1;2;2;2;1;2;2;;78.003;131.621;372.976;50.559;190.099;30.868;139.102;23.176;323.751;2.009
Model_208;0.38;0.57;1.37;0.55;1.28;1.07;1.70;0.39;0.73;1;1;2;1;1;2;1;2;1;;137.759;126.597;361.496;52.355;174.392;29.007;143.721;27.299;334.886;2.363
Model_209;0.44;0.52;1.45;0.44;1.01;0.98;1.98;0.56;0.63;2;2;2;2;2;2;2;2;2;;114.491;113.979;326.909;56.5;246.282;31.16;119.69;20.185;351.478;2.147
Model_210;0.39;0.66;1.59;0.73;1.12;0.78;1.67;0.39;0.74;1;2;1;2;1;1;2;2;1;;132.131;136.928;325.865;55.827;246.518;30.007;157.705;27.607;345.778;2.409
Model_211;0.60;0.55;1.53;0.62;0.93;0.86;1.63;0.51;0.73;1;2;2;2;2;1;2;1;1;;79.452;140.913;323.519;55.689;303.279;30.479;160.695;22.575;344.669;2.041
Model_212;0.38;0.69;1.48;0.58;0.98;0.78;1.65;0.60;0.80;2;2;2;1;2;1;2;1;2;;127.454;149.647;341.936;48.231;288.344;33.08;161.689;21.881;353.973;2.409
Model_213;0.50;0.56;1.43;0.51;0.95;0.96;1.64;0.51;0.79;2;1;1;2;2;2;2;2;1;;96.19;141.27;335.901;48.385;280.397;31.395;154.768;22.658;333.816;2.088
Model_214;0.41;0.69;1.58;0.63;0.93;0.95;1.67;0.62;0.63;2;2;2;2;1;1;1;1;1;;125.074;145.201;331.197;61.234;322.814;29.135;164.511;21.137;415.951;2.422
Model_215;0.45;0.56;1.43;0.56;1.26;1.05;1.95;0.51;0.56;2;2;2;1;2;2;1;1;2;;120.726;104.459;354.757;65.784;176.646;26.505;115.753;22.806;408.555;2.28
Model_216;0.65;0.70;1.39;0.62;0.93;1.04;1.93;0.55;0.57;1;2;2;1;1;2;1;2;1;;85.156;126.757;384.212;66.079;311.327;26.463;137.466;21.847;451.145;2.252
Model_217;0.56;0.56;1.23;0.65;1.07;0.83;1.78;0.64;0.57;1;1;2;1;2;2;2;2;1;;93.413;125.522;418.154;68.797;221.25;29.6;140.604;19.867;438.205;2.127
Model_218;0.45;0.56;1.47;0.59;1.24;1.08;1.79;0.54;0.64;1;2;2;2;2;1;2;1;2;;117.329;117.614;344.745;60.86;189.414;27.014;136.249;22.571;372.333;2.303
Model_219;0.66;0.59;1.61;0.50;1.19;0.90;1.94;0.64;0.62;2;1;2;2;1;1;1;1;2;;82.783;108.942;317.945;60.525;215.668;33.057;123.994;19.659;372.338;2.226
Model_220;0.61;0.67;1.52;0.46;1.04;0.81;1.74;0.56;0.75;1;1;2;2;1;1;2;2;2;;86.444;136.961;334.83;52.31;268.916;36.006;153.68;21.558;338.277;2.291
Model_221;0.51;0.56;1.44;0.52;1.25;0.73;1.69;0.62;0.57;2;1;2;2;1;1;2;2;1;;104.896;118.399;357.29;65.353;182.352;35.03;140.456;20.362;421.852;2.328
Model_222;0.46;0.64;1.36;0.58;0.94;0.97;1.76;0.51;0.65;1;1;2;1;1;1;2;1;2;;111.055;137.55;372.616;58.057;288.986;29.491;154.457;22.656;394.281;2.217
Model_223;0.37;0.57;1.41;0.70;1.30;0.81;1.97;0.36;0.59;1;2;2;1;1;1;1;2;2;;147.881;105.992;361.619;64.837;168.466;28.792;118.155;28.1;392.497;2.329
Model_224;0.63;0.70;1.54;0.50;1.11;0.94;1.66;0.61;0.58;1;2;1;2;1;2;2;1;1;;89.179;136.124;351.783;61.769;248.846;32.06;155.501;20.773;448.17;2.432
Model_225;0.37;0.57;1.52;0.52;1.03;1.00;1.76;0.41;0.67;2;2;2;1;1;1;1;1;2;;134.244;126.023;320.187;54.428;252.872;29.616;143.328;25.117;355.678;2.316
Model_226;0.60;0.50;1.42;0.73;1.29;0.82;1.87;0.64;0.61;2;1;1;1;1;2;1;1;2;;88.884;110.975;360.489;67.204;172.909;28.779;125.549;20.226;384.714;2.095
Model_227;0.54;0.62;1.31;0.62;1.12;0.81;1.81;0.54;0.74;2;2;1;2;1;1;2;1;1;;97.494;133.773;385.961;54.902;219.257;32.051;145.957;22.446;338.305;2.162
Model_228;0.63;0.61;1.23;0.72;1.23;1.08;1.62;0.40;0.57;1;1;2;2;1;2;2;2;1;;86.691;136.129;439.916;69.913;189.548;23.697;158.682;26.53;469.698;2.18
Model_229;0.63;0.65;1.35;0.55;0.92;0.88;1.71;0.47;0.81;1;2;2;1;1;1;1;2;1;;77.994;150.146;368.792;48.004;297.889;32.137;158.408;23.547;357.292;2.101
Model_230;0.38;0.68;1.57;0.65;1.22;0.75;1.91;0.54;0.83;2;2;1;2;2;2;2;2;1;;138.135;125.147;326.026;49.48;215.163;32.56;137.256;24.211;307.876;2.45
Model_231;0.38;0.58;1.27;0.66;1.07;0.87;1.84;0.58;0.63;1;2;2;1;2;2;1;1;1;;132.91;127.114;396.986;62.187;223.327;29.415;138.724;21.587;389.652;2.272
Model_232;0.42;0.54;1.48;0.54;1.29;0.92;1.69;0.53;0.59;2;2;2;1;2;2;1;1;2;;124.531;116.782;341.559;62.751;172.466;30.56;138.39;22.585;401.506;2.357
Model_233;0.65;0.52;1.40;0.50;1.09;0.97;1.82;0.50;0.61;1;2;1;1;2;1;1;2;2;;78.48;118.379;351.942;61.249;222.81;30.092;132.153;22.168;385.147;2.07
Model_234;0.56;0.68;1.54;0.69;1.15;0.83;1.93;0.37;0.55;1;1;1;1;2;2;2;1;2;;103.206;109.334;349.145;67.982;230.214;29.082;125.562;26.427;445.357;2.309
Model_235;0.54;0.66;1.58;0.61;0.97;0.91;1.65;0.47;0.76;1;2;2;2;2;1;1;2;1;;94.568;145.797;323.837;52.858;303.07;31.052;163.1;24.269;344.405;2.259
Model_236;0.44;0.66;1.25;0.75;1.11;0.76;1.73;0.54;0.71;2;1;1;2;1;1;1;1;1;;118.688;142.666;415.777;58.929;221.599;29.623;156.107;23.547;372.843;2.298
Model_237;0.42;0.62;1.34;0.66;1.21;0.83;1.60;0.65;0.78;2;1;1;2;2;2;2;2;2;;121.113;141.306;377.55;52.957;198.417;31.343;155.569;21.464;350.493;2.354
Model_238;0.41;0.70;1.54;0.73;1.17;0.78;1.91;0.40;0.65;1;1;2;2;2;1;2;2;2;;132.86;119.527;345.355;61.146;228.023;30.188;137.373;26.989;382.078;2.459
Model_239;0.47;0.60;1.53;0.65;1.03;0.98;1.83;0.38;0.58;2;2;2;1;2;2;1;1;2;;113.503;117.99;332.874;64.94;261.234;26.566;135.539;25.996;414.28;2.234
Model_240;0.53;0.63;1.42;0.75;1.19;0.93;1.75;0.56;0.73;1;2;1;2;2;1;1;2;1;;100.746;133.507;368.743;58.482;213.871;28.388;149.871;23.209;351.106;2.249
Model_241;0.60;0.64;1.50;0.47;1.09;1.05;1.92;0.59;0.60;2;2;1;1;1;1;2;1;2;;92.261;116.475;342.032;58.864;242.244;29.535;130.276;20.44;400.705;2.229
Model_242;0.35;0.62;1.23;0.56;1.18;0.93;1.89;0.56;0.63;2;1;2;1;2;1;1;1;2;;145.225;123.116;411.855;58.777;187.699;30.722;133.529;22.186;389.308;2.381
Model_243;0.43;0.63;1.27;0.72;1.02;0.73;1.63;0.64;0.57;2;1;2;1;2;1;2;1;1;;120.456;142.131;417.974;67.931;251.78;29.537;161.871;20.825;468.909;2.316
Model_244;0.47;0.65;1.42;0.52;1.05;0.76;1.90;0.55;0.73;1;1;1;1;1;2;1;2;1;;111.092;128.495;353.18;51.276;250.026;35.396;140.136;21.962;333.14;2.269
Model_245;0.35;0.58;1.57;0.66;1.17;1.01;1.59;0.38;0.77;1;2;2;1;1;1;2;1;2;;148.39;132.839;318.238;51.765;220.203;27.939;153.661;28.053;324.806;2.414
Model_246;0.66;0.56;1.53;0.70;1.23;0.86;1.70;0.64;0.65;1;1;1;2;2;2;2;2;2;;79.603;122.702;342.343;64.236;203.727;29.746;147.319;20.783;382.261;2.204
Model_247;0.43;0.61;1.49;0.72;1.25;0.91;1.85;0.63;0.77;1;2;2;1;1;2;1;1;2;;123.452;124.764;344.924;54.342;198.767;29.547;138.078;21.783;317.112;2.335
Model_248;0.47;0.65;1.49;0.49;0.96;0.94;1.98;0.42;0.71;1;2;2;2;2;1;1;2;2;;110.701;125.379;331.542;51.193;286.907;32.377;135.489;24.252;335.103;2.213
Model_249;0.38;0.70;1.32;0.57;1.02;0.99;1.89;0.54;0.62;1;2;1;1;2;2;1;2;2;;135.712;130.586;392.987;58.674;256.167;29.503;140.843;22.637;410.904;2.434
Model_250;0.37;0.58;1.34;0.61;0.93;0.80;1.66;0.36;0.60;2;2;1;1;2;2;2;2;1;;132.989;136.881;368.542;62.064;280.425;30.506;156.92;26.547;419.593;2.259
Model_251;0.46;0.60;1.48;0.61;1.10;1.02;1.94;0.41;0.79;1;1;2;2;2;1;1;2;1;;113.121;122.825;335.209;50.945;235.043;29.222;133.146;26.126;302.605;2.198
Model_252;0.50;0.68;1.30;0.50;1.05;0.96;1.94;0.51;0.81;1;2;1;1;1;1;1;2;2;;104.017;134.494;381.144;48.498;239.102;32.508;139.434;22.868;334.16;2.241
Model_253;0.50;0.57;1.42;0.59;0.91;0.96;1.92;0.47;0.59;1;1;1;1;1;2;1;1;2;;101.939;120.094;345.804;63.715;296.094;28.037;130.895;22.872;402.348;2.092
Model_254;0.62;0.51;1.61;0.70;1.17;1.02;1.83;0.37;0.78;2;1;1;1;1;1;2;2;1;;82.926;119.074;307.507;53.65;220.301;27.442;133.865;27.683;296.469;2.038
Model_255;0.45;0.70;1.60;0.48;0.93;0.78;1.88;0.42;0.61;2;2;1;1;1;1;2;1;2;;120.082;126.288;314.103;55.775;314.297;35.553;141.222;23.741;402.309;2.384
Model_256;0.52;0.59;1.51;0.60;1.11;0.71;1.84;0.36;0.69;2;1;2;1;1;1;2;2;1;;102.534;120.75;332.229;56.617;233.215;33.161;138.721;26.734;344.73;2.207
Model_257;0.44;0.60;1.29;0.60;1.16;0.77;1.76;0.59;0.62;2;1;1;1;2;1;1;2;2;;119.31;127.918;395.907;61.734;200.033;32.591;143.726;21.424;405.725;2.308
Model_258;0.60;0.57;1.53;0.60;1.07;0.88;1.89;0.60;0.78;2;1;2;2;1;2;2;1;2;;85.015;124.919;325.109;52.113;249.682;31.668;136.45;20.862;304.298;2.09
Model_259;0.65;0.50;1.43;0.58;1.18;0.83;1.63;0.40;0.60;2;1;2;1;2;2;1;2;1;;78.658;120.948;352.238;65.124;198.664;31.214;146.335;25.823;401.727;2.108
Model_260;0.44;0.55;1.51;0.61;1.10;1.00;1.96;0.44;0.75;1;2;1;2;1;1;2;2;1;;116.971;119.098;322.712;53.365;230.395;28.965;128.393;24.991;303.384;2.17
Model_261;0.62;0.55;1.48;0.56;1.16;0.73;1.86;0.51;0.71;1;2;2;2;2;2;1;1;2;;83.937;120.089;336.539;55.527;214.424;34.13;133.218;22.525;331.396;2.125
Model_262;0.47;0.61;1.51;0.75;1.28;0.99;1.96;0.54;0.75;1;1;1;2;2;1;1;1;1;;116.487;116.816;342.458;56.94;192.428;27.782;130.376;23.827;316.751;2.29
Model_263;0.61;0.58;1.35;0.49;0.99;0.88;1.71;0.41;0.75;1;1;2;1;1;2;1;1;1;;81.314;138.041;361.881;49.777;261.327;33.342;151.502;24.564;335.206;2.057
